종목코드,종목명,YMD,Y,M,Q,YM,YQ,재무제표구분코드,재무제표구분코드명,기업매출금액,기업영업이익,포괄손익계산금액,기업당기순이익,기업총자산금액,기업총부채금액,기업총자본금액,기업자본금액,재무제표부채비율
011200,HMM,2000-12-31,2000,12,4,2000-12,2000-4,110,요약연결재무제표,5189503000000,457814000000,-406094000000,-310467000000,7372892000000,6695546000000,677346000000,515366000000,988.5
011200,HMM,2001-12-31,2001,12,4,2001-12,2001-4,110,요약연결재무제표,5551822000000,309214000000,-387455000000,-319605000000,6917787000000,6454821000000,462966000000,515366000000,1394.23
011200,HMM,2002-12-31,2002,12,4,2002-12,2002-4,110,요약연결재무제표,4628910000000,-18426000000,79934000000,40240000000,4924641000000,4392118000000,532523000000,515366000000,824.78
011200,HMM,2003-12-31,2003,12,4,2003-12,2003-4,110,요약연결재무제표,3944676000000,288327000000,19941000000,-20906000000,4267442000000,3710252000000,557190000000,515366000000,665.89
011200,HMM,2006-12-31,2006,12,4,2006-12,2006-4,110,요약연결재무제표,4734160000000,97323000000,133357000000,122681000000,5543083000000,3446391000000,2096692000000,765366000000,164.37
011200,HMM,2007-12-31,2007,12,4,2007-12,2007-4,110,요약연결재무제표,5091885000000,314177000000,194740000000,177311000000,5765436000000,3710535000000,2054901000000,765366000000,180.57
011200,HMM,2008-12-31,2008,12,4,2008-12,2008-4,110,요약연결재무제표,8003039000000,586684000000,605359000000,676931000000,8282208000000,5424013000000,2858195000000,765366000000,189.77
011200,HMM,2009-12-31,2009,12,4,2009-12,2009-4,110,요약연결재무제표,6115482000000,-565353000000,-798191000000,-801817000000,8340913000000,6126773000000,2214140000000,765365000000,276.71
011200,HMM,2010-12-31,2010,12,4,2010-12,2010-4,110,요약연결재무제표,7977688000000,576911000000,525002000000,539985000000,8478389000000,5878668000000,2599721000000,1001454000000,226.13
011200,HMM,2011-12-31,2011,12,4,2011-12,2011-4,110,요약연결재무제표,7187858000000,-318361000000,-453457000000,-473244000000,8432299000000,6732373000000,1699926000000,816366000000,396.04
003090,대웅,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,996816139653,79718753505,80322416441,54590416385,1242301736207,413822364447,828479371760,0,49.9496280237
003090,대웅,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,50147920426,12933306161,17429176991,8832822507,329324956296,25335486732,303989469564,0,8.334330386
003090,대웅,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,1014965932470,60994092023,57156569990,34573861962,1467286017881,602653922947,864632094934,0,69.7006190816
003090,대웅,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,49222029407,4710904781,7467102140,5958016444,330037143159,18464483872,311572659287,0,5.9262208418
003090,대웅,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,0,84543010830,83516943862,85706875010,1549153182270,609847533520,939305648750,29070990000,64.9253556956
003090,대웅,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,0,13256463978,14146655342,11274208589,337100219569,18650283393,318449936176,29070990000,5.8565825501
003090,대웅,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,0,85774626662,60775259510,32736375658,1592170451755,627857613110,964312838645,29070990000,65.10932842
003090,대웅,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,0,11960198691,13977650785,12312560166,344459713744,17666058832,326793654912,29070990000,5.4058757159
003090,대웅,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,0,107543717917,81287462503,71342383271,1668172836674,641926245953,1026246590721,29070990000,62.5508773191
003090,대웅,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,0,12010765049,8564107342,6320465623,348607410938,18145356916,330462054022,29070990000,5.4909048392
006120,SK디스커버리,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,5269175684527,114261569155,116378568682,94370549030,6595000076679,4009221013976,2585779062703,135601900000,155.0488621323
006120,SK디스커버리,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,1039863882327,18490208671,148512143446,119949986343,2554139590660,1306604200377,1247535390283,0,104.7348404345
006120,SK디스커버리,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,6526064902354,230382976503,210718652340,175864769526,6545936443866,3883506413752,2662430030114,135601900000,145.8632290737
006120,SK디스커버리,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,1146625579296,47315076674,9937970746,11686713936,2449228388229,1199864623827,1249363764402,0,96.0380521682
006120,SK디스커버리,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,6746687324922,109794158554,244643029658,802346168589,5028014184842,2903479007327,2124535177515,70409290000,136.6642001533
006120,SK디스커버리,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,16556122750,12095700672,4444658771,612657837439,897273544554,264232967114,633040577440,70409290000,41.7402890953
006120,SK디스커버리,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,6939172192873,99995499245,70073074970,97686062053,4805607746851,2487038523132,2318569223719,111677150000,107.2660888314
006120,SK디스커버리,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,0,7566152708,46452935823,33298770590,1257968519526,280375544417,977592975109,111677150000,28.6801922227
006120,SK디스커버리,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,5021067627852,173947881945,167385389605,250196740333,5000106971919,2676892387305,2323214584614,111677150000,115.2236390488
006120,SK디스커버리,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,0,15156518230,-37776227581,-1319324355,1119310492362,153383939715,965926552647,111677150000,15.8794619834
000150,두산,2000-12-31,2000,12,4,2000-12,2000-4,110,요약연결재무제표,1681454000000,181959000000,19774000000,11825000000,3355995000000,2333856000000,1022139000000,108820000000,228.33
000150,두산,2001-12-31,2001,12,4,2001-12,2001-4,110,요약연결재무제표,1783635000000,-92337000000,10310000000,-22239000000,3347945000000,2435409000000,912536000000,133823000000,266.88
000150,두산,2002-12-31,2002,12,4,2002-12,2002-4,110,요약연결재무제표,2033360000000,38854000000,-267170000000,-254817000000,2970954000000,2273597000000,697357000000,134425000000,326.03
000150,두산,2003-12-31,2003,12,4,2003-12,2003-4,110,요약연결재무제표,1923141000000,131398000000,36958000000,10444000000,2896033000000,2263065000000,632968000000,135104000000,357.53
000150,두산,2004-12-31,2004,12,4,2004-12,2004-4,110,요약연결재무제표,2037902000000,63576000000,-44311000000,-41838000000,2674082000000,2039777000000,634305000000,139602000000,321.58
000150,두산,2005-12-31,2005,12,4,2005-12,2005-4,110,요약연결재무제표,1864460000000,104671000000,17839000000,7956000000,2606988000000,1972522000000,634466000000,147413000000,310.89
000150,두산,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,18960372475927,264583147468,-1446153505763,-1700809954280,31556310458668,23162784820939,8393525637729,134838235000,275.9601366656
000150,두산,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,1873556345748,213401161031,160034887467,123323659813,3478222671183,1368966362027,2109256309156,134838235000,64.9027980186
000150,두산,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,16410692545519,917242620283,-147205636,50416443790,28664805142790,20763947017927,7900858124863,134838235000,262.806225473
000150,두산,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,2067135544555,225371371810,154296836134,153802056181,3744673180526,1632122693698,2112550486828,134838235000,77.2583994501
018260,삼성에스디에스,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,7853458731256,588251362574,649120791773,469830680454,6331679124457,1554827346233,4776851778224,38688900000,32.5492064318
018260,삼성에스디에스,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,4352976599247,339767216182,468384288479,350251400716,5285074637667,1017869719757,4267204917910,38688900000,23.8533123986
018260,삼성에스디에스,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,8180186860839,627092295270,751861735662,514327713066,6842003858379,1550879763798,5291124094581,38688900000,29.3109693909
018260,삼성에스디에스,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,4006911340589,276807652940,320971573173,242425014704,5320753605106,809024971318,4511728633788,38688900000,17.9315964453
018260,삼성에스디에스,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,9299206129920,731559148609,752095705287,541772277273,7277760879807,1558331443164,5719429436643,38688900000,27.2462744829
018260,삼성에스디에스,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,4547167387867,457930631117,475563932722,369685978895,5678285309291,830903395114,4847381914177,38688900000,17.1412818265
018260,삼성에스디에스,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,10034218901478,877355813196,956530746332,638792258413,8013849390714,1865297206344,6148552184370,38688900000,30.3371777682
018260,삼성에스디에스,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,5083718449397,666607179324,747236333901,534496838893,6178103175232,1007454953038,5170648222194,38688900000,19.4841132049
018260,삼성에스디에스,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,10719631804166,990089397088,1036287769460,750448957378,9021235882454,2296078793954,6725157088500,38688900000,34.1416380872
018260,삼성에스디에스,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,5096158487530,691674508404,698105362557,520824842108,6576533956488,1093671493933,5482862462555,38688900000,19.9470897073
079430,현대리바트,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,694209637183,40344250391,40407845543,28826959821,379216031090,133465273011,245750758079,17261650000,54.3092009377
079430,현대리바트,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,695731542134,42087865756,43090806928,31517701213,375774201276,129347491437,246426709839,0,52.4892336231
079430,현대리바트,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,735644904668,42153571757,44851153121,33163882596,419856717596,142446712705,277410004891,17261650000,51.3488014828
079430,현대리바트,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,731440764479,43033567464,46930730368,35185577243,420143372964,139858986748,280284386216,0,49.8989574968
079430,현대리바트,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,888417178480,49262523116,49769775775,36954157941,682759227266,269113059088,413646168178,20535282000,65.0587578929
079430,현대리바트,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,883174998687,47875118312,48331585521,35560612840,677910642442,262738719357,415171923085,20535282000,63.2843178326
079430,현대리바트,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,1351703359765,48132503440,50384286806,38881124433,678896575415,231521676527,447374898888,20535282000,51.751154815
079430,현대리바트,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,1321083184724,45686582113,48086691659,36852646254,670249779058,223188926361,447060852697,20535282000,49.9236121916
079430,현대리바트,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,1237572970655,23882506358,25582920238,19465668792,752808371990,294855425403,457952946587,20535282000,64.3855286008
079430,현대리바트,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,1217035684057,22948821489,25284939118,19530737814,743057105080,285539060240,457518044840,20535282000,62.4104477321
000240,한국앤컴퍼니,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,223646645298,181560298427,188075605582,172703147138,2666933000908,100289038185,2566643962723,0,3.9073996877
000240,한국앤컴퍼니,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,0,261576954819,301908445724,269456939222,3097491375854,228111606483,2869379769371,0,7.9498576284
000240,한국앤컴퍼니,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,0,44044103423,54871858960,44758578779,2269355862479,81794283211,2187561579268,0,3.739061976
000240,한국앤컴퍼니,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,824846243568,199321932160,209100174869,178960991188,3252509953437,256402380856,2996107572581,46510086500,8.5578496314
000240,한국앤컴퍼니,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,87426602729,42425276207,55813460441,45599877309,2288702912071,82447524830,2206255387241,46510086500,3.7369891676
000240,한국앤컴퍼니,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,847957280682,211461289513,221649043091,218355604198,3498590607824,262718281808,3235872326016,46510086500,8.1189322488
000240,한국앤컴퍼니,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,74873650036,54283035007,60367871912,49187649351,2307991836462,81410412037,2226581424425,46510086500,3.6562962012
000240,한국앤컴퍼니,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,847609750228,170875981774,196706021587,163291036353,3607086237555,228514096501,3378572141054,46510086500,6.7636293369
000240,한국앤컴퍼니,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,82651352225,58323923800,64869099519,53195937259,2333723848785,81430899044,2252292949741,46510086500,3.6154665872
000240,한국앤컴퍼니,2020-12-31,2020,12,4,2020-12,2020-4,ifrs_ConsolidatedMember,연결요약재무제표,820942186292,156524444435,170624276390,179614301325,3792451107167,291952509952,3500498597215,46510086500,8.3403121539
000100,유한양행,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,1128731291653,85837373726,168349183843,126046994757,1880328618143,516388705748,1363939912395,0,37.8600773432
000100,유한양행,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,1120937093634,70693047404,145249637810,107484670996,1584414837788,298647823588,1285767014200,0,23.2272114846
000100,유한양행,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,1320797335286,97793027286,204892402117,161248743738,2045941041016,549388685975,1496552355041,0,36.7102884256
000100,유한양행,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,1312018358558,72261498409,156664387917,122400549376,1698094265053,307276207509,1390818057544,0,22.093199455
000100,유한양행,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,1462248030140,88709620146,144920491811,109636658758,2094673423815,488348428333,1606324995482,0,30.4015955493
000100,유한양행,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,1451988375808,80357750331,145728198041,110732277277,1810455414168,322464154229,1487991259939,59510420000,21.6711053963
